Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
08/29/2020,HOND,4D,,BLK,AR35716,IL,10300 S. Doty,(773) 568-8495,2903703
08/23/2020,NISS,4D,,BLK,BL71637,IL,400 E. Lower Wacker,(312) 744-7550,0224798
08/23/2020,PONT,2D,,RED,BQ68894,IL,400 E. Lower Wacker,(312) 744-7550,0224800
08/27/2020,HYUN,4D,,WHI,,,701 N. Sacramento,(773) 265-7605,6990914
08/18/2020,HYUN,LL,,BLU,BE29757,IL,10300 S. Doty,(773) 568-8495,2903323
08/23/2020,DODG,VN,,BLK,APC915,IN,400 E. Lower Wacker,(312) 744-7550,0224799
06/30/2020,INFI,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2901626
08/28/2020,CHEV,4D,,SIL,255V630,IL,10300 S. Doty,(773) 568-8495,2903636
08/21/2020,TOYT,4D,,BGE,,IL,701 N. Sacramento,(773) 265-7605,6990697
08/12/2020,FORD,LL,,BLK,431V037,IL,701 N. Sacramento,(773) 265-7605,6990354
08/21/2020,FORD,4D,,GRY,BH69257,IL,701 N. Sacramento,(773) 265-7605,6990698
08/12/2020,ACUR,LL,,GRN,AX33200,IL,10300 S. Doty,(773) 785-9752,1720355
08/28/2020,NISS,4D,,BLK,266V701,IL,701 N. Sacramento,(773) 265-1846,1540518
08/12/2020,PONT,4D,,GRN,L375493,IN,10300 S. Doty,(773) 568-8495,2903038
08/21/2020,CHRY,VN,,GRN,AS70340,IL,10300 S. Doty,(773) 568-8495,2903385
08/21/2020,KIA,LL,,BLU,CF79879,IL,10300 S. Doty,(773) 568-8495,2903387
08/21/2020,TOYT,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6990702
08/12/2020,HYUN,LL,,SIL,S388906,IL,701 N. Sacramento,(773) 265-7605,6990356
08/12/2020,CHEV,4D,,GRY,BR75811,IL,10300 S. Doty,(773) 568-8495,2903042
08/21/2020,MERZ,2D,,BLK,CG51125,IL,10300 S. Doty,(773) 568-8495,2903386
08/12/2020,CHRY,VN,,TAN,L557504,IL,701 N. Sacramento,(773) 265-7605,6990357
08/13/2020,NISS,4D,,GRY,BL88851,IL,10300 S. Doty,(773) 568-8495,2903046
08/13/2020,PONT,4D,,GRN,BC34680,IL,10300 S. Doty,(773) 568-8495,2903049
08/13/2020,MITS,4D,,BLU,BK19755,IL,10300 S. Doty,(773) 568-8495,2903047
08/13/2020,CHRY,VC,,GRY,,IL,400 E. Lower Wacker,(312) 744-7550,0224254
08/13/2020,VOLV,4D,,GRY,CB71427,IL,10300 S. Doty,(773) 568-8495,2903044
08/21/2020,CHEV,LL,,DBL,BF14940,IL,10300 S. Doty,(773) 568-8495,2903391
08/13/2020,NISS,4D,,GRY,BN77704,IL,701 N. Sacramento,(773) 265-7605,6990360
08/13/2020,NISS,4D,,GRY,BT31805,IL,10300 S. Doty,(773) 568-8495,2903051
08/21/2020,CHEV,4D,,GRY,BV74481,IL,701 N. Sacramento,(773) 265-7605,6990704
08/13/2020,CHRY,4D,,GRY,BT80286,IL,10300 S. Doty,(773) 568-8495,2903053
08/13/2020,FORD,LL,,BLU,CA89306,IL,10300 S. Doty,(773) 568-8495,2903058
08/13/2020,FORD,4D,,GRY,BQ73670,IL,10300 S. Doty,(773) 568-8495,2903055
08/13/2020,PONT,2D,,SIL,256V052,IL,701 N. Sacramento,(773) 265-7605,6990364
08/13/2020,MERC,4D,,GRY,783394,IL,10300 S. Doty,(773) 568-8495,2903064
08/13/2020,MINI,2D,,GLD,BHY3691,WA,701 N. Sacramento,(773) 265-7605,6990365
08/13/2020,HYUN,4D,,SIL,AR54744,IL,10300 S. Doty,(773) 568-8495,2903061
08/13/2020,CHRY,4D,,GRY,BK73020,IL,10300 S. Doty,(773) 568-8495,2903070
08/13/2020,FORD,4D,,GRN,BY53202,IL,10300 S. Doty,(773) 568-8495,2903072
08/23/2020,PONT,4D,,WHI,434V870,IL,10300 S. Doty,(773) 568-8495,2903464
08/11/2020,FORD,4D,,BGE,,,10300 S. Doty,(773) 568-8495,2902974
08/11/2020,CHEV,VN,,WHI,2606660B,IL,701 N. Sacramento,(773) 265-7605,6990310
08/23/2020,PONT,4T,,BLK,CF46330,IL,10300 S. Doty,(773) 568-8495,2903466
08/21/2020,CHEV,2D,,SIL,BPV847,IN,10300 S. Doty,(773) 568-8495,2903390
08/29/2020,FORD,LL,,BLK,E794230,IL,701 N. Sacramento,(773) 265-7605,6991029
08/13/2020,KIA,4D,,WHI,HAK4459,NC,10300 S. Doty,(773) 568-8495,2903071
08/15/2020,HOND,4D,,SIL,300V080,IL,701 N. Sacramento,(773) 265-7605,6990483
08/27/2020,CHEV,2D,,WHI,BF18107,IL,10300 S. Doty,(773) 568-8495,2903592
08/23/2020,PONT,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2903465
08/13/2020,CHEV,4D,,WHI,,IL,10300 S. Doty,(773) 785-9752,1720356
08/27/2020,TOYT,4D,,RED,CC81799,IL,10300 S. Doty,(773) 568-8495,2903595
08/13/2020,CHEV,4D,,SIL,K894216,IN,10300 S. Doty,(773) 785-9752,1720357
08/29/2020,CHEV,4D,,RED,AAK2042,WI,701 N. Sacramento,(773) 265-7605,6991036
08/13/2020,CHEV,LL,,BLU,Q156455,IL,10300 S. Doty,(773) 568-8495,2903107
08/13/2020,FORD,2D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6990377
08/13/2020,KIA,VN,,WHI,ACC916,IN,10300 S. Doty,(773) 785-9752,1720358
08/13/2020,FORD,4D,,BLK,BFY456,IN,10300 S. Doty,(773) 785-9752,1720359
08/29/2020,TOYT,4D,,GRY,BM83896,IL,701 N. Sacramento,(773) 265-7605,6991035
08/13/2020,FORD,PK,,BGE,2819658B,IL,10300 S. Doty,(773) 568-8495,2903113
08/15/2020,FORD,4D,,SIL,AEH5301,WI,400 E. Lower Wacker,(312) 744-7550,0224378
08/29/2020,CHRY,4D,,BLK,671CJ,IN,701 N. Sacramento,(773) 265-7605,6991034
08/09/2020,HOND,2D,,BLK,,IL,10300 S. Doty,(773) 568-8495,488839
08/15/2020,HOND,4D,,BLU,S623759,IL,10300 S. Doty,(773) 568-8495,2903250
08/13/2020,SAA,4D,,BLK,BZ22088,IL,701 N. Sacramento,(773) 265-1846,1540436
08/13/2020,FORD,LL,,GRY,E482550,IL,10300 S. Doty,(773) 785-9752,1720360
08/13/2020,CHEV,PK,,PLE,,IL,701 N. Sacramento,(773) 265-1846,1540435
08/24/2020,NISS,LL,,WHI,BF72936,IL,10300 S. Doty,(773) 568-8495,2903482
08/13/2020,CHEV,4D,,BLK,BL86902,IL,701 N. Sacramento,(773) 265-7605,6990383
08/12/2020,CHRY,4D,,RED,8909201,IL,701 N. Sacramento,(773) 265-7605,6990382
08/13/2020,CHEV,4D,,TAN,AY83640,IL,701 N. Sacramento,(773) 265-7605,6990380
08/13/2020,DODG,LL,,BLU,BFV545,MN,701 N. Sacramento,(773) 265-7605,6990381
08/15/2020,,MC,,PLE,,IL,10300 S. Doty,(773) 568-8495,2903248
08/15/2020,,MC,,GRN,,IL,10300 S. Doty,(773) 568-8495,2903249
08/13/2020,SCIO,4D,,SIL,,IL,701 N. Sacramento,(773) 265-1846,1540437
08/13/2020,NISS,LL,,GRY,FP55261,IL,10300 S. Doty,(773) 568-8495,2903117
08/13/2020,JEEP,LL,,GRN,AJ76984,IL,10300 S. Doty,(773) 785-9752,1720361
08/13/2020,HYUN,4D,,RED,FL654ABC,IL,10300 S. Doty,(773) 568-8495,2903118
08/15/2020,,MC,,BLK,,IL,10300 S. Doty,(773) 568-8495,2903247
08/15/2020,CADI,LL,,WHI,AFN9604,WI,10300 S. Doty,(773) 568-8495,2903251
08/15/2020,DODG,VN,,BLU,N568660,IL,701 N. Sacramento,(773) 265-7605,6990484
08/13/2020,CADI,4D,,BLK,AEU6999,WI,701 N. Sacramento,(773) 265-1846,1540439
08/13/2020,FORD,4D,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1540438
08/13/2020,BUIC,4D,,BRZ,,IL,701 N. Sacramento,(773) 265-1846,1540440
08/25/2020,DODG,LL,,WHI,L353677,IN,10300 S. Doty,(773) 568-8495,2903499
08/25/2020,MITS,4D,,SIL,BF20199,IL,10300 S. Doty,(773) 568-8495,2903497
08/01/2020,,BT,,SIL,,,701 N. Sacramento,(773) 265-7605,6989847
08/25/2020,BUIC,VN,,GRY,AD51975,IL,10300 S. Doty,(773) 568-8495,2903500
08/15/2020,HYUN,4D,,WHI,OMW177,CO,400 E. Lower Wacker,(312) 744-7550,0224381
08/15/2020,VOLK,4D,,GRY,BX73436,IL,400 E. Lower Wacker,(312) 744-7550,0224384
08/15/2020,HOND,4D,,BLU,LJV6332,PA,400 E. Lower Wacker,(312) 744-7550,0224385
08/15/2020,HYUN,4D,,BLK,AZ46986,IL,400 E. Lower Wacker,(312) 744-7550,0224386
08/15/2020,LINC,LL,,CRM,BQ91495,IL,701 N. Sacramento,(773) 265-7605,6990486
08/15/2020,CHEV,4D,,BLK,CD70203,IL,400 E. Lower Wacker,(312) 744-7550,0224387
08/15/2020,DODG,VN,,COM,CD23446,IL,10300 S. Doty,(773) 568-8495,2903254
08/13/2020,HOND,4D,,GRY,CC34210,IL,701 N. Sacramento,(773) 265-7605,6990386
08/23/2020,NISS,4D,,BLK,BM25017,IL,701 N. Sacramento,(773) 265-7605,6990815
08/21/2020,DODG,VN,,,410V033,IL,701 N. Sacramento,(773) 265-7605,6990705
08/13/2020,NISS,4D,,COM,BX81906,IL,10300 S. Doty,(773) 568-8495,2903121
08/13/2020,DODG,VN,,WHI,BE92438,IL,10300 S. Doty,(773) 568-8495,2903122
08/13/2020,CHEV,4D,,BLK,BF16550,IL,701 N. Sacramento,(773) 265-7605,6990394
08/19/2020,CHEV,4D,,BLK,E997898,IL,701 N. Sacramento,(773) 265-7605,6990615
08/28/2020,MAZD,SW,,GRY,T6578J,WI,701 N. Sacramento,(773) 265-1846,1540517
08/19/2020,MERZ,LL,,BLK,,,701 N. Sacramento,(773) 265-7605,6990616
08/28/2020,MERZ,2D,,WHI,L357529,IL,400 E. Lower Wacker,(312) 744-7550,0225078
08/29/2020,ACUR,4D,,MAR,BF91258,IL,701 N. Sacramento,(773) 265-7605,6991031
08/24/2020,VOLV,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6990816
08/14/2020,FORD,2D,,RED,V337935,IL,701 N. Sacramento,(773) 265-7605,6990405
08/14/2020,BUIC,4D,,MAR,419V873,IL,701 N. Sacramento,(773) 265-7605,6990404
08/24/2020,BUIC,4D,,WHI,AV19522,IL,400 E. Lower Wacker,(312) 744-7550,0224805
08/21/2020,HYUN,4D,,SIL,X137775,IL,701 N. Sacramento,(773) 265-7605,6990706
08/30/2020,INFI,4D,,WHI,BY54079,IL,701 N. Sacramento,(773) 265-7605,6991101
08/14/2020,HOND,4D,,BLU,CG46537,IL,10300 S. Doty,(773) 568-8495,2903127
08/14/2020,CHEV,LL,,GRY,BF41795,IL,701 N. Sacramento,(773) 265-7605,6990400
08/14/2020,CHEV,4D,,BRZ,CF81302,IL,10300 S. Doty,(773) 568-8495,2903143
08/21/2020,HOND,MC,,BLK,FB6353,IL,701 N. Sacramento,(773) 265-7605,6990693
08/14/2020,HYUN,4D,,GRY,L854295,IL,701 N. Sacramento,(773) 265-7605,6990409
08/21/2020,KAWK,MC,,BLK,,,10300 S. Doty,(773) 568-8495,2903388
08/14/2020,CHEV,2D,,BLK,BN85045,IL,10300 S. Doty,(773) 568-8495,2903141
08/14/2020,SATU,LL,,GRY,BM17123,IL,701 N. Sacramento,(773) 265-7605,6990410
08/14/2020,CHRY,4D,,WHI,ZZ52852,IL,10300 S. Doty,(773) 568-8495,2903132
08/10/2020,DODG,VN,,GRY,736275,IL,701 N. Sacramento,(773) 265-7605,6990276
08/14/2020,CHEV,4D,,GLD,AJ24108,IL,10300 S. Doty,(773) 568-8495,2903133
08/14/2020,CHEV,VN,,TAN,BG18871,IL,701 N. Sacramento,(773) 265-7605,6990408
08/30/2020,DODG,4D,,WHI,636RES,IN,701 N. Sacramento,(773) 265-7605,6991067
08/31/2020,CHEV,4D,,BLU,392V375,IL,400 E. Lower Wacker,(312) 744-7550,0225258
08/14/2020,FORD,PK,,BLK,2276610B,IL,701 N. Sacramento,(773) 265-7605,6990407
08/14/2020,VOLV,4D,,WHI,BH86814,IL,10300 S. Doty,(773) 568-8495,2903136
08/14/2020,INFI,4D,,WHI,BB84642,IL,10300 S. Doty,(773) 568-8495,2903144
08/31/2020,DODG,LL,,GRN,BT74770,IL,701 N. Sacramento,(773) 265-1846,1540534
08/31/2020,DODG,4D,,WHI,CC39887,IL,10300 S. Doty,(773) 568-8495,2903761
08/14/2020,LINC,4D,,BRO,ZZ99567,IL,10300 S. Doty,(773) 568-8495,2903135
08/21/2020,DODG,4D,,GRY,BN30510,IL,701 N. Sacramento,(773) 265-7605,6990712
08/14/2020,OLDS,4D,,SIL,478976,IL,10300 S. Doty,(773) 568-8495,2903142
08/21/2020,NISS,4D,,WHI,CB62457,IL,701 N. Sacramento,(773) 265-7605,6990707
08/21/2020,DODG,VN,,BLU,AN15425,IL,701 N. Sacramento,(773) 265-7605,6990708
08/16/2020,HOND,4D,,GRY,BD89461,IL,400 E. Lower Wacker,(312) 744-7550,0224395
08/21/2020,CHEV,VN,,BLU,2820822B,IL,10300 S. Doty,(773) 568-8495,2903394
08/16/2020,NISS,LL,,GRY,BY15758,IL,400 E. Lower Wacker,(312) 744-7550,0224396
08/21/2020,GMC,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2903392
08/17/2020,CHEV,LL,,GRY,353V023,IL,701 N. Sacramento,(773) 265-7605,6990534
08/17/2020,PONT,4D,,MAR,463V357,IL,701 N. Sacramento,(773) 265-7605,6990535
08/17/2020,FORD,4D,,WHI,,,701 N. Sacramento,(773) 265-1846,1540453
08/14/2020,FORD,LL,,RED,696098,IL,10300 S. Doty,(773) 568-8495,2903147
08/21/2020,LINC,4D,,TAN,195V367,IL,701 N. Sacramento,(773) 265-7605,6990709
08/21/2020,FORD,4D,,BLU,,IL,400 E. Lower Wacker,(312) 744-7550,0224678
08/14/2020,MERC,LL,,BLK,BN27976,IL,10300 S. Doty,(773) 568-8495,2903153
08/15/2020,OLDS,2D,,RED,CD21784,IL,10300 S. Doty,(773) 568-8495,2903262
08/27/2020,PONT,4D,,SIL,CE74766,IL,701 N. Sacramento,(773) 265-7605,6990918
08/14/2020,FORD,4D,,SIL,ZY62141,IL,10300 S. Doty,(773) 568-8495,2903154
08/27/2020,CHEV,4D,,BLK,J404247,IL,701 N. Sacramento,(773) 265-7605,6990917
08/14/2020,FORD,VN,,MAR,2691126B,IL,701 N. Sacramento,(773) 265-1846,1540441
08/27/2020,FORD,4D,,LAV,AX30477,IL,701 N. Sacramento,(773) 265-7605,6990920
08/24/2020,VOLK,2D,,RED,486V622,IL,701 N. Sacramento,(773) 265-7605,6990842
08/27/2020,HOND,4D,,GRY,BT63288,IL,701 N. Sacramento,(773) 265-7605,6990919
08/24/2020,NISS,LL,,ONG,BN16394,IL,10300 S. Doty,(773) 785-9752,1720393
08/16/2020,NISS,4D,,BLK,BY21763,IL,400 E. Lower Wacker,(312) 744-7550,0224392
08/16/2020,DODG,VN,,BLK,,IL,10300 S. Doty,(773) 568-8495,2903263
08/24/2020,FORD,4D,,BLK,,IL,10300 S. Doty,(773) 785-9752,1720392
08/24/2020,TOYT,4D,,GRN,,IL,10300 S. Doty,(773) 785-9752,1720394
08/24/2020,CHEV,LL,,GRN,CA88923,IL,10300 S. Doty,(773) 785-9752,1720391
08/16/2020,BUIC,4D,,MAR,LW1358,IN,400 E. Lower Wacker,(312) 744-7550,0224398
08/24/2020,NISS,LL,,GRY,FP139170,IL,400 E. Lower Wacker,(312) 744-7550,0224852
08/29/2020,MERZ,4D,,GRY,80827T7,TX,701 N. Sacramento,(773) 265-7605,6991039
08/30/2020,LEXS,LL,,BLK,AL29838,IL,701 N. Sacramento,(773) 265-7605,6991040
08/30/2020,NISS,4D,,BLK,JGU7495,NY,701 N. Sacramento,(773) 265-7605,6991038
08/30/2020,INFI,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6991037
08/27/2020,HYUN,4D,,WHI,LLEZ96,FL,701 N. Sacramento,(773) 265-7605,6990923
08/16/2020,PONT,4D,,WHI,309V361,IL,701 N. Sacramento,(773) 265-7605,6990497
08/16/2020,DODG,LL,,BLK,CE21571,IL,701 N. Sacramento,(773) 265-7605,6990498
08/16/2020,FORD,4D,,BLK,235V518,IL,10300 S. Doty,(773) 568-8495,2903271
08/16/2020,NISS,4D,,BGE,BM49163,IL,10300 S. Doty,(773) 568-8495,2903275
08/24/2020,HOND,4D,,BLK,CG85540,IL,701 N. Sacramento,(773) 265-7605,6990844
08/16/2020,DODG,PK,,BLK,308V239,IL,10300 S. Doty,(773) 568-8495,2903273
08/16/2020,NISS,4D,,GLD,BM30067,IL,10300 S. Doty,(773) 568-8495,2903272
08/24/2020,BMW,4D,,BLU,314V620,IL,10300 S. Doty,(773) 785-9752,1720395
08/24/2020,MERC,4D,,TAN,BZ17704,IL,701 N. Sacramento,(773) 265-7605,6990846
08/24/2020,BUIC,4D,,BGE,BZ31926,IL,701 N. Sacramento,(773) 265-7605,6990847
08/16/2020,PONT,4D,,GRY,CA92872,IL,701 N. Sacramento,(773) 265-7605,6990502
08/24/2020,CHEV,LL,,MAR,V856038,IL,10300 S. Doty,(773) 568-8495,2903486
08/16/2020,HOND,LL,,GRY,Q346043,IL,701 N. Sacramento,(773) 265-7605,6990505
08/25/2020,JEEP,LL,,TAN,P279YKP,KY,10300 S. Doty,(773) 568-8495,2903487
08/25/2020,KIA,4D,,BGE,E485246,IL,701 N. Sacramento,(773) 265-7605,6990850
08/25/2020,CHEV,LL,,SIL,BU86744,IL,10300 S. Doty,(773) 568-8495,2903490
08/14/2020,CHRY,4D,,BLU,BE77307,IL,10300 S. Doty,(773) 568-8495,2903159
08/21/2020,HOND,VN,,GLD,AK68098,IL,701 N. Sacramento,(773) 265-7605,6990714
08/30/2020,FORD,2D,,GRY,P482106,IL,701 N. Sacramento,(773) 265-7605,6991042
08/21/2020,PONT,4D,,GRY,,IL,701 N. Sacramento,(773) 265-1846,1540483
08/14/2020,BUIC,4D,,SIL,BQ13728,IL,701 N. Sacramento,(773) 265-1846,1540444
08/14/2020,PONT,4D,,SIL,626TCG,KY,10300 S. Doty,(773) 568-8495,2903164
08/24/2020,CHEV,VN,,BLK,DSX3414,MI,400 E. Lower Wacker,(312) 744-7550,0224811
08/14/2020,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2903166
08/14/2020,FORD,2D,,GRY,4566729,IL,10300 S. Doty,(773) 568-8495,2903168
08/14/2020,INFI,LL,,GRY,AH87297,IL,701 N. Sacramento,(773) 265-1846,1540445
08/14/2020,HYUN,4D,,SIL,576864,IL,10300 S. Doty,(773) 568-8495,2903169
08/30/2020,HOND,LL,,GRN,BM23941,IL,701 N. Sacramento,(773) 265-7605,6991090
08/20/2020,CHEV,LL,,TAN,BB97443,IL,701 N. Sacramento,(773) 265-7605,6990649
08/30/2020,CHEV,LL,,BLK,CG33569,IL,10300 S. Doty,(773) 568-8495,2903734
08/21/2020,MERC,4D,,BLU,40920EA,IL,701 N. Sacramento,(773) 265-1846,1540482
08/14/2020,CHEV,LL,,MAR,Q831576,IL,10300 S. Doty,(773) 568-8495,2903167
08/14/2020,KIA,4D,,BLK,FP133953,IL,10300 S. Doty,(773) 568-8495,2903173
08/14/2020,HOND,LL,,RED,BZ22410,IL,10300 S. Doty,(773) 568-8495,2903172
08/24/2020,DODG,4T,,GRY,AX34869,IL,701 N. Sacramento,(773) 265-7605,6990821
08/14/2020,CHEV,4D,,GLD,,IL,701 N. Sacramento,(773) 265-7605,6990419
08/24/2020,HOND,4T,,GRN,BG92733,IL,701 N. Sacramento,(773) 265-7605,6990820
08/14/2020,CADI,4D,,BLK,124V026,IL,701 N. Sacramento,(773) 265-7605,6990422
08/14/2020,ZCZY,MC,,SIL,,IL,701 N. Sacramento,(773) 265-1846,1540446
08/14/2020,HYUN,4D,,SIL,BA92533,IL,10300 S. Doty,(773) 568-8495,2903175
08/24/2020,FORD,VN,,ONG,BL85240,IL,701 N. Sacramento,(773) 265-7605,6990822
08/14/2020,TOYT,4D,,GRY,A104449,IL,701 N. Sacramento,(773) 265-1846,1540447
08/28/2020,FORD,4D,,GRY,AT83800,IL,701 N. Sacramento,(773) 265-7605,6990959
08/14/2020,HYUN,4D,,RED,AV78545,IL,10300 S. Doty,(773) 568-8495,2903170
08/16/2020,VOLK,4D,,GRY,AK18875,IL,10300 S. Doty,(773) 568-8495,2903278
08/16/2020,BUIC,4D,,WHI,AQ73277,IL,701 N. Sacramento,(773) 265-7605,6990510
08/21/2020,FORD,4D,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1540484
08/24/2020,,UT,,ONG,,IL,701 N. Sacramento,(773) 265-7605,6990823
08/16/2020,CHEV,LL,,WHI,,,701 N. Sacramento,(773) 265-7605,6990537
08/17/2020,FORD,LL,,GRN,BN56904,IL,701 N. Sacramento,(773) 265-7605,6990536
08/28/2020,BMW,4D,,BLU,W243,MO,701 N. Sacramento,(773) 265-1846,1540519
08/17/2020,MAZD,4D,,WHI,ZU27346,IL,10300 S. Doty,(773) 568-8495,2903311
08/24/2020,JEEP,LL,,RED,P142110,IL,400 E. Lower Wacker,(312) 744-7550,0224816
08/21/2020,TOYT,4D,,GLD,1594996,IL,701 N. Sacramento,(773) 265-1846,1540485
08/17/2020,FORD,LL,TK,WHI,Q370802,IL,701 N. Sacramento,(773) 265-7605,6990550
08/21/2020,FORD,4D,,SIL,B000067,AR,701 N. Sacramento,(773) 265-7605,6990719
08/17/2020,BUIC,4D,,MAR,ZY62071,IL,701 N. Sacramento,(773) 265-7605,6990549
08/21/2020,PONT,2D,,GRY,BB92890,IL,701 N. Sacramento,(773) 265-7605,6990717
08/21/2020,CHEV,LL,,DBL,BL94044,IL,701 N. Sacramento,(773) 265-7605,6990715
08/28/2020,JEEP,LL,TK,RED,BR75295,IL,701 N. Sacramento,(773) 265-7605,6990961
08/21/2020,BMW,2D,,SIL,71994C9,TX,701 N. Sacramento,(773) 265-1846,1540487
08/28/2020,MERC,LL,,GRN,BY65076,IL,10300 S. Doty,(773) 568-8495,2903639
08/28/2020,ZCZY,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6990962
08/28/2020,MAZD,LL,,PLE,,IL,701 N. Sacramento,(773) 265-7605,2903638
08/28/2020,BUIC,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2903640
07/01/2020,FORD,LL,,RED,AX25777,IL,10300 S. Doty,(773) 568-8495,2903637
08/28/2020,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6990963
08/28/2020,INFI,4D,,WHI,LVZ6T7,NV,701 N. Sacramento,(773) 265-7605,6990968
08/28/2020,JEEP,PK,,RED,CC59301,IL,701 N. Sacramento,(773) 265-7605,6990966
08/30/2020,MERC,4D,,GRY,,IL,400 E. Lower Wacker,(312) 744-7550,0225170
08/25/2020,CHEV,4D,,BLK,Z775838,IL,701 N. Sacramento,(773) 265-7605,6990861
08/25/2020,SUBA,LL,,SIL,MSTJE20,IL,10300 S. Doty,(773) 568-8495,2903509
08/30/2020,NISS,4D,,SIL,BU70747,IL,10300 S. Doty,(773) 568-8495,2903709
08/30/2020,TOYT,LL,,BLU,CD31135,IL,10300 S. Doty,(773) 568-8495,2903708
08/25/2020,SATR,LL,,BLU,,,10300 S. Doty,(773) 568-8495,2903508
08/27/2020,NISS,4D,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1540511
08/27/2020,MAZD,LL,,RED,332V828,IL,701 N. Sacramento,(773) 265-7605,6990926
08/27/2020,DODG,SW,,SIL,CA90118,IL,701 N. Sacramento,(773) 265-7605,6990927
08/25/2020,FORD,4D,,BLK,HR4659,IN,400 E. Lower Wacker,(312) 744-7550,0224896
07/24/2020,CHRY,4D,,SIL,W468AE,MO,10300 S. Doty,(773) 568-8495,2902353
08/27/2020,INFI,LL,,WHI,BZ40563,IL,701 N. Sacramento,(773) 265-7605,6990925
08/22/2020,CHIN,MC,,BLK,,IL,10300 S. Doty,(773) 568-8495,2903431
08/21/2020,FREA,LL,,WHI,,IL,10300 S. Doty,(773) 785-9752,1720385
08/24/2020,AME,UT,,,,IL,10300 S. Doty,(773) 568-8495,2903483
08/21/2020,CHRY,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2903405
08/27/2020,FORD,LL,,SIL,CC31215,IL,10300 S. Doty,(773) 568-8495,2903600
08/30/2020,,MC,,GRN,,IL,10300 S. Doty,(773) 568-8495,2903711
08/30/2020,GMC,VN,SAV,WHI,AG61525,AZ,701 N. Sacramento,(773) 265-7605,6991047
08/25/2020,NISS,SW,,GRY,,,701 N. Sacramento,(773) 265-1846,1540500
08/25/2020,CHRY,VN,,BLU,77249U9,TX,10300 S. Doty,(773) 568-8495,2903513
08/25/2020,DODG,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2903511
08/25/2020,CHEV,4D,,BLU,,,701 N. Sacramento,(773) 265-7605,6990864
08/25/2020,KIA,4D,,SIL,,,701 N. Sacramento,(773) 265-1846,1540501
08/25/2020,PLYM,4D,,WHI,879015,IL,10300 S. Doty,(773) 785-9752,1720397
08/25/2020,MERZ,LL,,BLK,K214464,IL,10300 S. Doty,(773) 568-8495,2903519
08/25/2020,DODG,LL,,BLK,,,701 N. Sacramento,(773) 265-7605,6990863
08/25/2020,VOLK,4D,,WHI,Y815578,IL,701 N. Sacramento,(773) 265-1846,1540502
08/25/2020,DODG,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2903518
08/25/2020,DODG,LL,,BLK,CA92995,IL,10300 S. Doty,(773) 568-8495,2903520
08/30/2020,FORD,PK,,WHI,50848ZB,IL,701 N. Sacramento,(773) 265-7605,6991055
08/25/2020,DODG,4D,,BLK,118083FP,IL,701 N. Sacramento,(773) 265-7605,6990865
08/25/2020,NISS,4D,,WHI,BP25477,IL,10300 S. Doty,(773) 568-8495,2903517
08/25/2020,CADI,4D,,SIL,IUH244,IA,10300 S. Doty,(773) 568-8495,2903523
08/25/2020,MITS,LL,,WHI,BR75109,IL,701 N. Sacramento,(773) 265-7605,6990867
08/25/2020,HYUN,4D,,TAN,BF74132,IL,701 N. Sacramento,(773) 265-7605,6990866
08/25/2020,NISS,LL,,TAN,BW12866,IL,10300 S. Doty,(773) 785-9752,1720400
08/25/2020,HYUN,4D,,BLU,,IL,10300 S. Doty,(773) 785-9752,1720401
08/25/2020,CHEV,4D,,TAN,BR98742,IL,10300 S. Doty,(773) 785-9752,1720398
08/25/2020,NISS,4D,,WHI,BZ24024,IL,10300 S. Doty,(773) 785-9752,1720399
08/25/2020,BUIC,4D,,RED,Q606010,IL,10300 S. Doty,(773) 568-8495,2903526
08/30/2020,JEEP,LL,,BLK,BZ28283,IL,701 N. Sacramento,(773) 265-7605,6991046
08/31/2020,HYUN,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2903744
08/30/2020,FORD,LL,,RED,BM89698,IL,701 N. Sacramento,(773) 265-7605,6991097
08/31/2020,BUIC,4D,,GRY,CC24638,IL,400 E. Lower Wacker,(312) 744-7550,0225222
08/31/2020,,MC,,BLK,,IL,10300 S. Doty,(773) 568-8495,2903747
08/31/2020,DODG,4D,,RED,D10LEU,NJ,10300 S. Doty,(773) 568-8495,2903750
08/31/2020,NISS,4D,,GLD,BU0123,IN,10300 S. Doty,(773) 568-8495,2903751
